customer_id,gender,age,region_circle,connection_type,plan_type,contract_type,base_plan_category,tenure_months,monthly_charges,total_charges,avg_data_gb_month,avg_voice_mins_month,sms_count_month,overage_charges,is_family_plan,is_multi_service,network_issues_3m,dropped_call_rate,avg_data_speed_mbps,num_complaints_3m,num_complaints_12m,call_center_interactions_3m,last_complaint_resolution_days,app_logins_30d,selfcare_transactions_30d,auto_pay_enrolled,late_payment_flag_3m,avg_payment_delay_days,arpu,segment_value,nps_score,service_rating_last_6m,received_competitor_offer_flag,retention_offer_accepted_flag,is_churn
120908,Male,27,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,64,193.01,13566.26,18.87,689.0,93.0,56.04,0,0,1,0.02018460222045495,21.910255478567628,0,0,0,0.0,8,1,1,1,6.2,193.89,Low,15.0,4.2,0,0,1
120909,Female,34,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,66,622.95,40151.45,16.44,605.0,48.0,24.59,0,0,0,0.0075264325540770685,20.339224317645076,1,1,1,0.0,8,4,0,1,2.0,623.32,Medium,31.0,3.4,0,0,1
120910,Male,25,North,5G,Prepaid,No Contract,Prepaid Regular,95,321.61,29372.93,19.65,782.0,0.0,67.33,0,1,0,0.037802483762745476,13.728221573278764,0,2,2,0.0,8,2,0,0,1.3,322.32,Low,14.0,4.1,0,0,0
120911,Female,65,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,109,343.46,30499.26,45.96,369.0,128.0,90.09,0,1,3,0.047338169612866916,18.895354104587955,0,1,0,0.0,5,1,1,1,4.7,344.29,Low,43.0,3.8,0,0,0
120912,Male,70,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,50,357.57,14664.41,10.72,925.0,65.0,72.53,0,0,0,0.022542112667981305,10.314087564847725,0,0,2,0.0,6,3,0,1,5.1,359.02,Low,39.0,3.6,0,0,0
120913,Female,42,Metro,4G,Prepaid,No Contract,Prepaid Mini,14,147.72,2054.79,8.54,890.0,43.0,11.2,0,0,1,0.009895365731943604,16.50469204702857,0,0,2,0.0,8,2,0,0,1.1,148.52,Low,3.0,2.8,1,0,0
120914,Male,23,Metro,4G,Prepaid,No Contract,Prepaid Unlimited,3,638.58,1927.61,16.84,625.0,65.0,0.0,0,0,2,0.04273193768383776,19.142235586129758,1,2,1,6.1,8,3,0,0,0.2,638.58,Medium,9.0,2.6,1,0,1
120915,Male,31,West,5G,Prepaid,No Contract,Prepaid Mini,43,167.65,7703.3,28.82,649.0,23.0,16.7,0,0,1,0.020290216734828823,14.67144651866523,1,1,1,4.2,23,0,0,0,0.7,168.04,Low,18.0,5.0,0,0,1
120916,Female,50,West,4G,Postpaid,Month-to-Month,Postpaid Platinum,52,1326.6,60586.45,19.0,142.0,90.0,30.26,1,0,3,0.011989064854165503,18.71014212194453,1,1,2,1.2,7,1,1,0,0.3,1327.18,High,-30.0,4.1,1,0,0
120917,Male,37,East,4G,Prepaid,No Contract,Prepaid Regular,72,324.17,21079.88,27.66,851.0,27.0,60.23,0,0,2,0.01765486406470558,18.471992510169116,1,2,1,0.3,6,0,0,0,0.4,325.01,Low,24.0,3.5,1,0,1
120918,Male,60,North,4G,Prepaid,No Contract,Prepaid Regular,43,294.11,10283.94,28.48,633.0,46.0,6.03,1,0,3,0.006871542233928753,6.654122504496794,0,0,0,0.0,15,2,1,1,1.8,294.25,Low,49.0,2.9,0,0,1
120919,Male,63,North,4G,Prepaid,No Contract,Prepaid Unlimited,39,516.92,20218.27,32.71,740.0,37.0,146.18,0,0,2,0.03832151379312436,17.650374900043282,0,1,1,0.0,6,1,1,0,0.1,520.67,Medium,-14.0,3.8,0,0,0
120920,Female,42,North,5G,Prepaid,No Contract,Prepaid Unlimited,88,506.97,47915.25,28.49,805.0,49.0,96.4,1,0,0,0.007786241198229302,19.419156093072,0,0,0,0.0,10,1,0,0,0.0,508.07,Medium,-24.0,3.2,1,0,1
120921,Male,53,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,35,162.83,6074.24,24.74,736.0,14.0,63.71,1,1,1,0.01592708048196559,26.315086722513332,0,1,0,0.0,7,2,1,0,1.1,164.65,Low,8.0,3.7,0,0,1
120922,Female,21,North,5G,Prepaid,No Contract,Prepaid Unlimited,6,566.45,3545.96,38.53,812.0,18.0,37.85,0,0,0,0.0015368260306117681,12.380618949509069,0,0,1,0.0,13,2,1,1,1.2,572.76,Medium,72.0,4.4,0,0,1
120923,Male,25,North,4G,Prepaid,No Contract,Prepaid Mini,52,227.3,9616.18,12.12,715.0,36.0,63.22,0,1,3,0.011514800382084982,19.461607942976283,0,1,0,0.0,8,2,0,0,1.7,228.52,Low,2.0,3.2,0,0,0
120924,Female,37,South,4G,Prepaid,No Contract,Prepaid Mini,74,122.36,8810.97,8.67,386.0,38.0,63.44,0,0,1,0.03949593163639878,21.909338042842663,0,0,0,0.0,9,5,0,0,0.3,123.22,Low,10.0,5.0,0,0,0
120925,Female,25,North,5G,Prepaid,No Contract,Prepaid Regular,23,308.26,6886.48,21.55,589.0,48.0,0.0,1,0,0,0.021191165933445128,19.37431953314505,0,0,0,0.0,11,2,0,0,0.8,308.26,Low,36.0,4.9,0,0,1
120926,Male,18,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,2,263.35,489.69,25.9,487.0,36.0,0.0,0,1,0,0.038790401629307455,20.56398152446022,0,0,0,0.0,4,4,0,0,0.0,263.35,Low,16.0,3.3,0,0,0
120927,Female,57,Metro,4G,Postpaid,Month-to-Month,Postpaid Gold,72,759.85,53985.72,27.51,801.0,20.0,33.17,0,1,3,0.043456770385987845,17.389840250901095,0,1,0,0.0,12,5,1,0,0.0,760.31,Medium,-26.0,3.5,0,1,1
120928,Male,19,West,5G,Prepaid,No Contract,Prepaid Regular,23,370.07,7524.78,23.11,780.0,82.0,113.53,0,0,1,0.027786071312753215,21.858236552042346,1,1,3,2.6,9,1,0,0,1.4,375.01,Low,11.0,4.5,0,0,1
120929,Male,31,Metro,Fiber Home Broadband,Postpaid,1 Year,Postpaid Silver,105,524.59,57320.9,29.94,590.0,32.0,53.42,0,0,3,0.0011497420242856625,34.31345173664043,0,1,1,0.0,6,2,1,0,0.8,525.1,Medium,18.0,4.4,0,0,1
120930,Female,59,South,4G,Prepaid,No Contract,Prepaid Mini,40,177.8,6722.91,25.88,997.0,109.0,114.3,0,0,3,0.0,17.322271362513522,0,0,0,0.0,6,1,1,0,0.2,180.66,Low,32.0,3.5,0,0,0
120931,Female,29,West,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Platinum,109,1141.21,130737.0,23.17,871.0,46.0,102.78,0,0,0,0.03437480610587538,16.675599531453468,2,2,2,3.4,9,2,0,0,1.1,1142.15,High,-8.0,2.7,0,1,0
120932,Female,30,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,11,390.61,3715.55,29.59,693.0,64.0,16.59,1,0,2,0.02041918856402097,15.790645917922626,0,0,0,0.0,8,1,0,0,0.2,392.12,Low,-23.0,4.6,0,1,0
120933,Female,60,West,4G,Postpaid,Month-to-Month,Postpaid Platinum,57,1379.5,83737.49,17.59,603.0,15.0,87.66,0,1,0,0.0,12.038008753101284,2,2,2,2.2,10,3,1,0,1.1,1381.04,High,53.0,3.2,0,0,0
120934,Male,19,East,4G,Prepaid,No Contract,Prepaid Unlimited,50,504.17,22623.02,23.9,320.0,77.0,127.46,0,0,0,0.028245946784848812,29.322173434684064,0,0,0,0.0,5,1,0,1,6.6,506.72,Medium,8.0,4.3,1,0,1
120935,Female,36,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,35,395.39,14251.98,42.3,565.0,39.0,43.38,0,0,1,0.027770884378907623,20.301422908373443,0,0,2,0.0,7,4,0,0,0.0,396.63,Low,69.0,4.2,0,0,1
120936,Male,48,North,4G,Prepaid,No Contract,Prepaid Mini,43,143.42,5676.08,24.63,322.0,67.0,45.17,0,0,1,0.0437113654051873,13.69044897529039,0,1,1,0.0,9,4,0,1,2.1,144.47,Low,15.0,2.9,0,0,1
120937,Other,21,North,4G,Prepaid,No Contract,Prepaid Mini,46,228.2,10281.24,40.76,285.0,39.0,23.4,0,1,1,0.001140530452700253,18.85423852630239,0,0,0,0.0,6,2,0,0,0.5,228.71,Low,7.0,3.5,0,0,0
120938,Female,55,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,8,393.32,2963.58,37.37,462.0,53.0,67.77,1,0,0,0.017776454664003148,18.441427908307155,1,1,2,5.9,5,5,0,0,0.5,401.79,Medium,-15.0,4.0,0,0,0
120939,Male,42,North,4G,Prepaid,No Contract,Prepaid Mini,28,208.54,5250.65,35.69,233.0,44.0,59.94,0,1,1,0.0,18.4868721865158,0,0,0,0.0,10,3,0,0,0.3,210.68,Low,47.0,3.9,1,0,1
120940,Female,35,West,4G,Prepaid,No Contract,Prepaid Mini,33,195.65,5840.69,21.28,599.0,37.0,55.19,0,1,2,0.003808933010182706,17.630240162509963,0,0,1,0.0,9,0,1,1,2.7,197.32,Low,9.0,4.1,0,0,1
120941,Female,50,Metro,4G,Postpaid,Month-to-Month,Postpaid Silver,72,575.15,43382.39,19.73,382.0,58.0,63.4,1,0,0,0.030144185590545026,15.488493018349192,0,0,2,0.0,6,1,0,1,6.9,576.03,Medium,33.0,4.9,0,0,0
120942,Female,20,North,4G,Postpaid,Month-to-Month,Postpaid Silver,35,475.62,17956.91,25.97,404.0,90.0,61.6,0,0,0,0.009475035526215488,21.6867033248355,0,1,1,0.0,9,2,0,1,4.6,477.38,Medium,6.0,3.7,0,0,1
120943,Female,52,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,17,617.32,9574.87,19.03,939.0,91.0,32.44,0,1,2,0.0021977604154703595,14.032446013961929,0,0,0,0.0,8,5,0,0,0.6,619.23,Medium,87.0,4.7,0,1,0
120944,Female,44,South,4G,Postpaid,Month-to-Month,Postpaid Platinum,82,1119.76,84839.45,29.92,935.0,56.0,26.19,0,0,2,0.009224456449224174,17.440036717106103,0,0,0,0.0,2,2,0,0,0.0,1120.08,High,15.0,3.1,0,0,0
120945,Female,21,West,5G,Postpaid,Month-to-Month,Postpaid Gold,38,912.81,34469.05,31.21,383.0,49.0,54.73,0,0,4,0.0,10.745174476401239,0,0,2,0.0,10,1,0,1,2.3,914.25,High,19.0,2.2,0,0,0
120946,Female,62,East,4G,Prepaid,No Contract,Prepaid Regular,3,349.53,1156.56,36.39,606.0,42.0,87.21,0,0,2,0.01935440274522022,20.411879970271507,0,0,0,0.0,9,3,1,0,0.0,378.6,Low,40.0,3.3,0,0,1
120947,Female,43,West,4G,Postpaid,1 Year,Postpaid Gold,21,853.2,17147.04,13.17,408.0,67.0,82.41,0,0,1,0.024562386175896418,16.455363790491184,0,1,1,0.0,8,2,0,0,0.6,857.12,High,2.0,4.2,1,0,1
120948,Male,21,South,4G,Postpaid,1 Year,Postpaid Gold,66,617.42,34951.69,11.75,1074.0,22.0,48.18,0,0,3,0.01411038621120449,18.64866924661231,2,2,4,0.0,5,2,0,1,3.5,618.15,Medium,31.0,5.0,0,0,0
120949,Male,38,West,5G,Prepaid,No Contract,Prepaid Regular,25,330.3,6901.09,10.42,728.0,53.0,0.0,0,0,1,0.003728405422568741,25.697404896163327,0,1,0,0.0,12,3,0,0,0.3,330.3,Low,26.0,3.6,0,0,0
120950,Other,60,West,5G,Prepaid,No Contract,Prepaid Mini,111,173.81,20815.65,8.61,803.0,61.0,20.44,1,1,2,0.01438777060907952,19.102166751408163,0,1,1,0.0,11,2,1,0,0.7,173.99,Low,15.0,4.4,1,0,0
120951,Female,43,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,80,312.76,23265.46,41.93,689.0,54.0,99.25,0,1,1,0.02422771544430424,10.08145502343992,1,2,4,2.2,7,2,1,0,0.8,314.0,Low,21.0,4.0,0,0,0
120952,Female,40,Metro,4G,Prepaid,No Contract,Prepaid Mini,36,221.88,6593.55,23.85,610.0,57.0,74.78,0,1,2,0.05160224262506728,14.566780903790354,0,0,0,0.0,6,3,0,0,1.5,223.96,Low,77.0,4.3,0,0,0
120953,Male,20,East,4G,Prepaid,No Contract,Prepaid Regular,119,308.32,32286.33,33.78,955.0,85.0,74.76,0,0,0,0.03206610934339201,13.05770495999845,1,1,2,1.3,8,1,0,0,0.2,308.95,Low,-24.0,3.6,0,0,0
120954,Male,21,Metro,4G,Postpaid,1 Year,Postpaid Platinum,86,1199.86,112360.13,18.46,206.0,19.0,0.0,1,0,1,0.009139310053831364,27.066866552101168,0,0,2,0.0,7,0,0,0,0.0,1199.86,High,-5.0,3.3,1,0,0
120955,Female,34,East,4G,Prepaid,No Contract,Prepaid Regular,81,435.2,31213.84,28.82,382.0,29.0,33.94,0,0,1,0.011757020390189617,6.2881600647156795,1,2,1,0.1,6,2,1,0,0.0,435.62,Medium,42.0,3.4,0,0,0
120956,Male,33,North,4G,Prepaid,No Contract,Prepaid Mini,9,196.06,1931.01,23.66,355.0,64.0,0.0,0,0,3,0.0,24.43267170786971,0,0,0,0.0,6,1,0,0,0.0,196.06,Low,43.0,4.1,0,0,1
120957,Male,54,North,5G,Postpaid,1 Year,Postpaid Gold,30,686.42,17205.84,9.32,1007.0,32.0,19.49,0,0,1,0.023824333274224892,18.1293524247738,1,2,1,1.4,6,2,0,0,0.0,687.07,Medium,45.0,3.6,0,0,0
120958,Male,44,West,4G,Prepaid,No Contract,Prepaid Regular,73,393.88,24077.65,43.01,994.0,79.0,40.77,1,0,0,0.03194458299091614,18.21607215757109,0,1,1,0.0,6,3,1,1,7.8,394.44,Low,78.0,4.0,0,0,1
120959,Female,25,East,4G,Prepaid,No Contract,Prepaid Unlimited,49,570.62,30266.17,34.48,877.0,47.0,99.48,0,0,1,0.013548773176000305,20.328295038955943,2,4,4,0.4,11,2,0,0,0.6,572.65,Medium,30.0,3.1,0,0,0
120960,Female,55,East,4G,Prepaid,No Contract,Prepaid Mini,102,193.79,20508.96,7.72,412.0,43.0,111.24,0,0,2,0.0,27.881966572709068,0,1,0,0.0,5,0,0,1,6.3,194.88,Low,-9.0,2.6,0,0,0
120961,Male,72,North,5G,Prepaid,No Contract,Prepaid Mini,75,157.31,10607.51,18.35,905.0,0.0,93.35,1,0,0,0.018742827079116637,1.0,0,0,1,0.0,5,2,0,0,0.9,158.55,Low,32.0,4.5,0,0,0
120962,Female,66,West,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,10,912.48,8300.21,37.32,412.0,75.0,26.48,0,0,2,0.015967859560763093,17.32787367435071,0,0,0,0.0,5,2,0,0,0.0,915.13,High,36.0,4.2,0,0,0
120963,Male,74,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,104,396.76,37650.7,32.84,714.0,30.0,26.89,1,0,2,0.0,18.732037437539287,0,0,2,0.0,8,0,0,0,0.8,397.02,Low,2.0,4.9,0,0,0
120964,Female,45,Metro,5G,Prepaid,No Contract,Prepaid Regular,112,380.48,46332.94,21.54,663.0,10.0,58.45,0,0,1,0.015345001785533049,16.957554334687103,0,1,2,0.0,6,1,1,0,0.0,381.0,Low,32.0,3.4,1,0,0
120965,Female,38,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,85,242.8,21820.32,45.28,556.0,38.0,0.0,0,0,4,0.0420151797586924,15.129220713410412,0,0,1,0.0,11,4,0,0,0.0,242.8,Low,14.0,3.3,1,0,1
120966,Female,21,North,4G,Prepaid,No Contract,Prepaid Mini,92,213.81,17810.16,28.45,739.0,32.0,73.88,0,1,2,0.019261840053466393,14.468655230570251,1,1,1,5.7,15,2,0,0,0.1,214.61,Low,61.0,4.0,0,0,0
120967,Male,56,Metro,5G,Prepaid,No Contract,Prepaid Regular,18,310.83,4971.33,10.74,733.0,0.0,12.29,0,1,0,0.027852528721572817,18.03501654503467,1,1,3,3.7,7,1,0,0,0.0,311.51,Low,-25.0,2.4,0,0,1
120968,Male,43,West,Fiber Home Broadband,Postpaid,1 Year,Postpaid Gold,88,718.15,55786.83,34.02,633.0,66.0,67.65,1,1,4,0.01493702411885163,10.162566483963623,0,0,1,0.0,9,3,1,0,0.3,718.92,Medium,38.0,4.2,0,0,1
120969,Male,54,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,72,348.05,24580.07,14.79,680.0,75.0,48.0,0,1,1,0.0,7.138650082946919,1,2,1,3.0,5,3,1,0,1.8,348.72,Low,19.0,3.9,0,0,1
120970,Female,35,South,4G,Postpaid,Month-to-Month,Postpaid Silver,15,503.03,6300.75,29.43,612.0,114.0,46.61,0,0,4,0.01475873794530105,10.322011983388201,0,0,1,0.0,4,2,1,0,0.0,506.14,Medium,-11.0,3.8,0,0,1
120971,Male,27,Metro,4G,Postpaid,Month-to-Month,Postpaid Platinum,24,1189.98,29891.98,29.63,492.0,94.0,0.0,0,1,0,0.008236836907801765,21.49097465489602,0,0,0,0.0,6,1,0,0,0.7,1189.98,High,-11.0,3.7,0,0,1
120972,Female,57,North,5G,Postpaid,Month-to-Month,Postpaid Silver,66,397.03,23144.15,11.15,801.0,82.0,18.29,1,0,3,0.04127498537567233,22.386160973321115,0,1,0,0.0,8,2,0,0,2.0,397.31,Low,25.0,4.7,0,0,0
120973,Male,40,Metro,4G,Prepaid,No Contract,Prepaid Mini,45,208.24,8694.61,22.34,711.0,58.0,113.84,0,1,2,0.024228810484393074,24.709201292927627,0,0,0,0.0,5,1,0,0,1.3,210.77,Low,1.0,4.6,0,0,0
120974,Other,48,West,4G,Prepaid,No Contract,Prepaid Mini,69,156.43,9467.47,51.39,463.0,85.0,0.0,0,0,3,0.014641422274768051,18.224982390194896,0,0,0,0.0,5,2,0,0,0.0,156.43,Low,24.0,2.2,0,0,1
120975,Female,73,Metro,4G,Prepaid,No Contract,Prepaid Regular,115,383.55,46017.72,10.64,347.0,44.0,125.15,0,0,3,0.03039290013830364,12.806481268898917,1,1,2,3.7,5,2,0,1,2.5,384.64,Low,27.0,2.7,0,0,1
120976,Male,34,East,4G,Postpaid,Month-to-Month,Postpaid Platinum,75,1046.82,72179.81,4.35,786.0,41.0,70.2,1,0,1,0.014243725005991345,21.207546097434577,0,1,2,0.0,7,2,0,0,0.7,1047.76,High,68.0,3.7,0,0,0
120977,Female,25,East,4G,Prepaid,No Contract,Prepaid Regular,107,388.7,43727.25,27.96,885.0,77.0,4.74,0,0,5,0.04346804632222087,22.988744696387048,0,0,2,0.0,10,4,0,0,0.5,388.74,Low,13.0,4.0,1,1,1
120978,Female,58,South,4G,Postpaid,1 Year,Postpaid Platinum,4,1223.26,5370.93,34.04,619.0,58.0,0.0,0,1,2,0.007178775872061661,13.254606595693385,0,0,1,0.0,4,3,1,0,0.0,1223.26,High,24.0,3.7,0,0,0
120979,Female,50,North,4G,Prepaid,No Contract,Prepaid Regular,31,313.56,8204.05,29.38,637.0,38.0,55.98,0,0,0,0.03449603084542395,14.246418136747216,1,2,1,0.2,7,3,0,0,0.4,315.37,Low,38.0,4.6,0,0,1
120980,Other,40,South,5G,Postpaid,1 Year,Postpaid Silver,107,522.58,53478.87,23.86,1069.0,116.0,67.33,1,0,0,0.017271106774511245,19.426370164728137,0,1,2,0.0,14,2,0,0,0.0,523.21,Medium,18.0,3.9,0,0,0
120981,Female,52,East,4G,Postpaid,Month-to-Month,Postpaid Silver,87,569.1,54361.68,21.84,156.0,0.0,71.77,1,1,0,0.04074351622273792,4.909889363168585,0,0,0,0.0,9,2,0,1,3.7,569.92,Medium,-12.0,5.0,0,0,0
120982,Female,70,East,4G,Prepaid,No Contract,Prepaid Regular,43,361.82,12636.16,36.56,642.0,48.0,74.55,0,0,2,0.0420569454589653,10.089291372923526,0,1,1,0.0,9,2,1,0,0.7,363.55,Low,24.0,3.8,0,0,0
120983,Female,27,East,4G,Postpaid,1 Year,Postpaid Platinum,40,1071.96,43222.77,27.93,383.0,63.0,74.29,0,0,1,0.025422502376739473,20.58649710714122,0,0,0,0.0,6,2,0,0,1.3,1073.82,High,40.0,4.2,1,0,0
120984,Male,63,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,89,330.84,27433.58,24.35,382.0,83.0,16.63,0,1,3,0.013587104630193126,15.777934679851267,0,0,0,0.0,10,5,1,0,0.5,331.03,Low,55.0,2.9,0,0,1
120985,Female,48,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,1,333.39,302.87,25.26,515.0,71.0,2.94,0,0,1,0.0,13.533381890355418,0,0,2,0.0,7,1,1,0,0.3,336.33,Low,49.0,5.0,0,0,1
120986,Female,63,East,4G,Prepaid,No Contract,Prepaid Unlimited,10,552.47,5348.97,26.21,498.0,60.0,84.72,0,1,0,0.01266780662339601,9.050816380618345,0,0,0,0.0,4,2,0,1,3.9,560.94,Medium,54.0,4.6,0,0,1
120987,Male,70,North,4G,Prepaid,No Contract,Prepaid Regular,102,279.63,29651.47,25.77,30.0,70.0,81.3,0,1,3,0.0,17.759357411869754,1,1,3,3.7,9,2,0,0,0.0,280.43,Low,4.0,2.5,0,0,0
120988,Female,27,East,4G,Prepaid,No Contract,Prepaid Regular,90,424.81,40443.42,22.39,638.0,17.0,25.01,1,0,1,0.027468638748534207,16.608703002986015,1,2,3,1.1,10,2,1,0,1.1,425.09,Medium,32.0,4.7,0,0,1
120989,Male,24,South,4G,Prepaid,No Contract,Prepaid Mini,98,176.85,17512.21,11.72,513.0,35.0,78.12,0,0,2,0.053336033179895784,15.490643890951743,3,4,4,0.7,7,0,0,0,1.4,177.65,Low,65.0,2.2,0,0,1
120990,Male,18,West,4G,Prepaid,No Contract,Prepaid Regular,57,279.99,15300.5,19.53,934.0,44.0,29.99,0,0,0,0.0,19.50800045230211,1,3,2,6.4,3,2,1,1,2.8,280.52,Low,38.0,4.3,0,1,1
120991,Female,28,West,5G,Postpaid,1 Year,Postpaid Silver,36,434.35,13557.76,7.95,786.0,38.0,43.19,0,0,2,0.04055390152312666,21.122041735821657,0,0,1,0.0,7,1,1,0,0.9,435.55,Medium,46.0,5.0,0,0,0
120992,Male,37,Metro,5G,Prepaid,No Contract,Prepaid Mini,47,174.24,6682.66,20.78,190.0,82.0,43.94,1,0,4,0.04128059286514173,30.86000254502256,1,1,2,3.6,7,3,0,0,0.6,175.17,Low,55.0,4.3,1,0,1
120993,Female,32,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,92,101.8,8829.24,35.24,577.0,79.0,53.18,0,0,2,0.00481888445058328,24.762143421485202,0,0,0,0.0,4,4,0,0,1.6,102.38,Low,57.0,4.3,0,0,0
120994,Male,64,West,5G,Prepaid,No Contract,Prepaid Regular,29,379.63,10651.38,35.34,1188.0,76.0,28.45,0,1,2,0.031914963542542675,26.53076292791706,0,1,0,0.0,10,2,0,1,6.0,380.61,Low,25.0,3.9,0,0,0
120995,Female,60,South,4G,Prepaid,No Contract,Prepaid Mini,4,215.96,915.36,17.72,394.0,66.0,25.57,0,1,2,0.014565369869312585,11.097004972396554,0,0,1,0.0,6,3,0,0,0.2,222.35,Low,42.0,4.0,0,0,1
120996,Female,38,West,4G,Postpaid,Month-to-Month,Postpaid Silver,60,508.97,32423.1,41.77,293.0,57.0,257.93,0,0,1,0.009549526670389434,26.961222998908653,0,1,1,0.0,12,1,0,1,1.4,513.27,Medium,30.0,4.4,0,0,0
120997,Female,50,West,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,65,698.29,38435.37,33.97,535.0,73.0,0.18,1,1,0,0.023539838391490146,26.835117383601094,0,2,0,0.0,8,2,0,1,4.6,698.29,Medium,-23.0,4.4,0,1,1
120998,Female,35,South,4G,Prepaid,No Contract,Prepaid Regular,50,380.8,16114.98,40.44,320.0,45.0,82.59,0,1,1,0.05244417249189086,19.780609513847978,0,0,0,0.0,6,3,0,0,0.7,382.45,Low,43.0,3.3,0,0,1
120999,Male,46,South,5G,Prepaid,No Contract,Prepaid Regular,117,336.33,42072.8,12.79,868.0,45.0,100.91,0,0,2,0.0308709888422927,25.564613588406534,0,0,0,0.0,14,2,1,0,1.2,337.19,Low,9.0,1.9,0,0,1
121000,Male,34,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,73,239.76,15478.22,19.14,560.0,55.0,0.0,0,0,2,0.052262925474945404,14.54742531866296,0,0,0,0.0,7,0,0,0,2.3,239.76,Low,30.0,3.7,0,0,1
121001,Female,63,South,4G,Postpaid,Month-to-Month,Postpaid Silver,94,391.43,31216.56,11.85,647.0,46.0,52.04,0,1,1,0.02093362603923471,14.990633589198126,0,1,0,0.0,7,6,1,1,8.2,391.98,Low,-20.0,3.9,0,0,0
121002,Female,30,West,4G,Postpaid,1 Year,Postpaid Gold,28,723.94,18998.19,37.6,452.0,41.0,51.05,0,1,2,0.01357431016438977,13.537957404170013,0,0,0,0.0,8,0,0,1,1.8,725.76,Medium,25.0,3.6,0,0,0
121003,Female,73,South,4G,Prepaid,No Contract,Prepaid Regular,69,305.12,18820.15,35.96,1221.0,30.0,0.0,0,0,0,0.018544168879572435,12.117555474680797,1,1,1,4.5,11,0,1,1,1.0,305.12,Low,20.0,3.8,1,0,0
121004,Female,71,West,4G,Postpaid,Month-to-Month,Postpaid Platinum,43,1046.65,43491.34,3.35,295.0,20.0,67.31,0,1,1,0.01935794558066881,23.517091461651027,0,1,0,0.0,10,3,0,0,0.4,1048.22,High,6.0,4.7,0,0,0
121005,Male,29,North,4G,Postpaid,Month-to-Month,Postpaid Silver,44,524.52,20984.76,28.22,473.0,34.0,110.16,0,0,2,0.021310703034357593,24.678498719974787,1,1,3,2.7,8,0,0,0,0.5,527.02,Medium,49.0,4.4,0,0,0
121006,Male,50,Metro,5G,Postpaid,Month-to-Month,Postpaid Silver,13,558.42,7911.96,39.01,828.0,41.0,45.7,0,0,2,0.03278818453638413,19.226489446755885,2,3,2,1.6,7,2,1,0,0.0,561.94,Medium,-22.0,4.2,0,0,0
121007,Female,64,Metro,5G,Postpaid,Month-to-Month,Postpaid Silver,88,536.64,44415.83,15.36,460.0,39.0,0.0,0,1,3,0.02093919079529274,15.102873149996608,0,0,0,0.0,10,3,1,1,7.0,536.64,Medium,6.0,4.1,0,0,1
121008,Female,66,West,4G,Postpaid,Month-to-Month,Postpaid Silver,55,499.31,23236.87,13.64,677.0,30.0,60.55,1,0,3,0.038637562770867766,23.98605740645547,1,1,3,2.2,5,0,1,0,1.2,500.41,Medium,30.0,4.3,0,0,1
121009,Female,39,West,5G,Prepaid,No Contract,Prepaid Regular,117,359.38,45640.73,28.84,274.0,76.0,53.42,0,1,1,0.0023897406939881252,10.759655052522612,1,1,2,0.3,7,2,0,0,0.9,359.84,Low,8.0,4.0,0,0,0
121010,Female,49,North,4G,Prepaid,No Contract,Prepaid Regular,70,370.81,23264.45,18.69,655.0,54.0,0.0,1,0,1,0.015940324582395887,18.980069247215134,0,0,1,0.0,5,3,0,0,0.0,370.81,Low,-12.0,3.4,0,0,0
121011,Female,26,Metro,4G,Prepaid,No Contract,Prepaid Unlimited,23,544.69,13376.26,39.6,710.0,79.0,54.54,1,0,2,0.02289485859091206,20.097110049007885,0,0,2,0.0,12,1,0,0,0.7,547.06,Medium,21.0,4.4,0,0,0
121012,Female,32,Metro,5G,Postpaid,Month-to-Month,Postpaid Silver,86,508.59,35749.61,14.51,679.0,97.0,0.0,0,0,1,0.0,19.263607141508498,0,0,0,0.0,3,3,0,0,0.5,508.59,Medium,-12.0,3.2,0,0,1
121013,Male,32,Metro,5G,Prepaid,No Contract,Prepaid Regular,6,343.02,1889.72,32.42,429.0,20.0,62.2,0,1,0,0.035754585787055246,16.634010791229798,1,1,1,4.1,2,3,1,1,4.2,353.39,Low,-46.0,4.1,0,0,1
